GraphNo,Stadd1,aCo,bCo,cCo
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
27,0,1,1100,1210000
